X,Y,LabSampleId,SiteCode,CocSampleId,SampleType,LabName,LabJobName,Matrix,CollectionDate,AnalysisMethod,DilutionFactor,AnalysisDate,Duplicate,Unit,Watershed,Waterbody,LocationCode,HUC10,HUC8,Project,Description,AdditionalDescription,VisitID,SampleDepth,Longitude,Latitude,CAS307244_PFHxA,CAS307244_PFHxAFlag,CAS307244_PFHxAMdl,CAS307244_PFHxARl,CAS307551_PFDoA,CAS307551_PFDoAFlag,CAS307551_PFDoAMdl,CAS307551_PFDoARl,CAS335671_PFOA,CAS335671_PFOAFlag,CAS335671_PFOAMdl,CAS335671_PFOARl,CAS335762_PFDA,CAS335762_PFDAFlag,CAS335762_PFDAMdl,CAS335762_PFDARl,CAS335773_PFDS,CAS335773_PFDSFlag,CAS335773_PFDSMdl,CAS335773_PFDSRl,CAS355464_PFHxS,CAS355464_PFHxSFlag,CAS355464_PFHxSMdl,CAS355464_PFHxSRl,CAS356025_33FTCA,CAS356025_33FTCAFlag,CAS356025_33FTCAMdl,CAS356025_33FTCARl,CAS375224_PFBA,CAS375224_PFBAFlag,CAS375224_PFBAMdl,CAS375224_PFBARl,CAS375735_PFBS,CAS375735_PFBSFlag,CAS375735_PFBSMdl,CAS375735_PFBSRl,CAS375859_PFHpA,CAS375859_PFHpAFlag,CAS375859_PFHpAMdl,CAS375859_PFHpARl,CAS375928_PFHpS,CAS375928_PFHpSFlag,CAS375928_PFHpSMdl,CAS375928_PFHpSRl,CAS375951_PFNA,CAS375951_PFNAFlag,CAS375951_PFNAMdl,CAS375951_PFNARl,CAS376067_PFTeA,CAS376067_PFTeAFlag,CAS376067_PFTeAMdl,CAS376067_PFTeARl,CAS646833_PFecHS,CAS646833_PFecHSFlag,CAS646833_PFecHSMdl,CAS646833_PFecHSRl,CAS754916_PFOSA,CAS754916_PFOSAFlag,CAS754916_PFOSAMdl,CAS754916_PFOSARl,CAS812704_73FTCA,CAS812704_73FTCAFlag,CAS812704_73FTCAMdl,CAS812704_73FTCARl,CAS1763231_PFOS,CAS1763231_PFOSFlag,CAS1763231_PFOSMdl,CAS1763231_PFOSRl,CAS2058948_PFUnA,CAS2058948_PFUnAFlag,CAS2058948_PFUnAMdl,CAS2058948_PFUnARl,CAS2355319_NMeFOSAA,CAS2355319_NMeFOSAAFlag,CAS2355319_NMeFOSAAMdl,CAS2355319_NMeFOSAARl,CAS2706903_PFPeA,CAS2706903_PFPeAFlag,CAS2706903_PFPeAMdl,CAS2706903_PFPeARl,CAS2706914_PFPeS,CAS2706914_PFPeSFlag,CAS2706914_PFPeSMdl,CAS2706914_PFPeSRl,CAS2991506_NEtFOSAA,CAS2991506_NEtFOSAAFlag,CAS2991506_NEtFOSAAMdl,CAS2991506_NEtFOSAARl,CAS13252136_GenX,CAS13252136_GenXFlag,CAS13252136_GenXMdl,CAS13252136_GenXRl,CAS16517116_PFODA,CAS16517116_PFODAFlag,CAS16517116_PFODAMdl,CAS16517116_PFODARl,CAS27619972_62FTS,CAS27619972_62FTSFlag,CAS27619972_62FTSMdl,CAS27619972_62FTSRl,CAS30334691_PFBSA,CAS30334691_PFBSAFlag,CAS30334691_PFBSAMdl,CAS30334691_PFBSARl,CAS39108344_82FTS,CAS39108344_82FTSFlag,CAS39108344_82FTSMdl,CAS39108344_82FTSRl,CAS41997131_PFHxSA,CAS41997131_PFHxSAFlag,CAS41997131_PFHxSAMdl,CAS41997131_PFHxSARl,CAS67905195_PFHxDA,CAS67905195_PFHxDAFlag,CAS67905195_PFHxDAMdl,CAS67905195_PFHxDARl,CAS68259121_PFNS,CAS68259121_PFNSFlag,CAS68259121_PFNSMdl,CAS68259121_PFNSRl,CAS72629948_PFTriA,CAS72629948_PFTriAFlag,CAS72629948_PFTriAMdl,CAS72629948_PFTriARl,CAS756426581_F53BMajor,CAS756426581_F53BMajorFlag,CAS756426581_F53BMajorMdl,CAS756426581_F53BMajorRl,CAS757124724_42FTS,CAS757124724_42FTSFlag,CAS757124724_42FTSMdl,CAS757124724_42FTSRl,CAS763051929_F53BMinor,CAS763051929_F53BMinorFlag,CAS763051929_F53BMinorMdl,CAS763051929_F53BMinorRl,CAS914637493_53FTCA,CAS914637493_53FTCAFlag,CAS914637493_53FTCAMdl,CAS914637493_53FTCARl,CAS919005144_ADONA,CAS919005144_ADONAFlag,CAS919005144_ADONAMdl,CAS919005144_ADONARl,GlobalID,OBJECTID
-82.8433800002762,42.5509999996721,320-33159-12,32-LSC-0060,LCS-2,,TestAmerica Sacramento,320-33159-1,Water,2017/11/08 00:00:00+00,537 (modified),1,2017/11/21 00:00:00+00,1,ng/L,Lake St. Clair,Lake St. Clair,LSC-0060,,04090002,Investigative,L’anse Creuse Bay,Cottrell Rd.,2017150,,-82.84338,42.551,2.1,,0.53,1.8,0.5,K,0.5,1.8,2.1,,0.78,1.8,0.28,K,0.28,1.8,0.29,K,0.29,1.8,1.3,J B,0.16,1.8,,,,,3.2,B,0.32,1.8,1.4,J,0.18,1.8,0.97,J,0.23,1.8,0.17,K,0.17,1.8,0.45,J,0.25,1.8,0.27,K,0.27,1.8,,,,,0.63,J,0.32,1.8,,,,,2.7,,0.49,1.8,1,K,1,1.8,,,,,1.5,J,0.45,1.8,,,,,,,,,,,,,0.42,K,0.42,1.8,,,,,,,,,,,,,,,,,0.82,K,0.82,1.8,,,,,1.2,K,1.2,1.8,,,,,,,,,,,,,,,,,,,,,{A6A1E00E-BF11-48FE-AE28-46E486DF2B11},1216
-82.5152899995239,43.0254800001959,200-50566-25,51-UTBHD4-001,UN4-0010,,TestAmerica Burlington,200-50566-1,Water,2019/09/13 00:00:00+00,537 (modified),1,2019/09/21 00:00:00+00,1,ng/L,St. Clair,Unnamed trib to Brandymore/Howe,UTBHD4-001,0409000102,04090001,Investigative,Campbell Rd,,2019013,,-82.51529,43.02548,15,,0.61,1.6,0.48,K,0.48,1.6,11,,0.65,1.6,0.62,K,0.62,1.6,0.73,K,0.73,1.6,1.1,J,0.64,1.6,,,,,9.9,,0.81,1.6,8.9,,0.4,1.6,5.9,,0.73,1.6,0.77,K,0.77,1.6,0.52,J,0.22,1.6,0.74,K*,0.74,1.6,,,,,8.1,K,8.1,8.1,,,,,76,I,0.49,1.6,0.63,K,0.63,1.6,1.4,K,1.4,16,17,,0.51,1.6,0.24,K,0.24,1.6,1.2,K,1.2,16,,,,,,,,,4.4,K,4.4,16,,,,,2.3,K,2.3,16,,,,,,,,,0.64,K,0.64,1.6,0.48,K,0.48,1.6,,,,,4.2,K,4.2,16,,,,,,,,,,,,,{6604E333-D727-4C54-99DE-B8E0FC6E87AF},1217
-82.5258699994662,43.038999999999,200-51399-52,51-UTBHD1-001,BTS-0010,,TestAmerica Burlington,200-51399-1,Water,2019/11/07 00:00:00+00,537 (modified),1,2019/11/21 00:00:00+00,1,ng/L,St. Clair,unnamed Trib to Brandymore/Howe,UTBHD1-001,0409000102,04090001,Investigative,North Rd just n of Keewahdin Rd,RRD SW-8,2019016,,-82.52587,43.039,3.6,,0.67,1.8,0.52,K,0.52,1.8,1.5,J,0.71,1.8,0.68,K,0.68,1.8,0.79,K,0.79,1.8,0.7,K,0.7,1.8,,,,,2.7,,0.88,1.8,2.4,,0.43,1.8,1.1,J,0.8,1.8,0.84,K,0.84,1.8,0.24,K,0.24,1.8,0.81,K*,0.81,1.8,,,,,8.8,K,8.8,8.8,,,,,1.7,J I,0.54,1.8,0.69,K,0.69,1.8,1.5,K,1.5,18,2.9,,0.55,1.8,0.26,K,0.26,1.8,1.3,K,1.3,18,,,,,,,,,4.8,K,4.8,18,,,,,2.6,K,2.6,18,,,,,,,,,0.7,K,0.7,1.8,0.53,K,0.53,1.8,,,,,4.6,K,4.6,18,,,,,,,,,,,,,{E837E6CE-3E9F-4AA2-85F1-AD224597282E},1218
-82.4828999997388,43.0515999998308,200-51399-46,06-DC-0041,DC-0041,,TestAmerica Burlington,200-51399-1,Water,2019/11/07 00:00:00+00,537 (modified),5,2019/11/25 00:00:00+00,1,ng/L,Birch-Willow,Doe Creek,DC-0041,0408010402,04080104,Investigative,Upstream South Carrigan Farm Drain,,2019016,,-82.4829,43.0516,6.4,,0.67,1.8,0.52,K,0.52,1.8,150,,0.71,1.8,0.68,K,0.68,1.8,0.79,K,0.79,1.8,3.7,,0.7,1.8,,,,,3.9,,0.88,1.8,3.7,,0.43,1.8,11,,0.8,1.8,7.5,,0.84,1.8,1.9,,0.24,1.8,0.81,K*,0.81,1.8,,,,,8.8,K,8.8,8.8,,,,,850,I,2.7,8.8,0.69,K,0.69,1.8,1.5,K,1.5,18,3.2,,0.55,1.8,0.27,J,0.26,1.8,1.3,K,1.3,18,,,,,,,,,4.8,K,4.8,18,,,,,2.6,K,2.6,18,,,,,,,,,0.7,K,0.7,1.8,0.53,K,0.53,1.8,,,,,4.6,K,4.6,18,,,,,,,,,,,,,{51C5D311-88EA-4F92-A04F-3B8593DDEBEB},1219
-82.5057999997836,43.0371000002201,200-51399-28,51-UUTBHD6-00,UN-0041,,TestAmerica Burlington,200-51399-1,Water,2019/11/06 00:00:00+00,537 (modified),1,2019/11/25 00:00:00+00,1,ng/L,St. Clair,unnamed trib to unnamed trib to,UUTBHD6-00,0409000102,04090001,Investigative,East of Brandymore Drain (u/s stock piles),,2019016,,-82.5058,43.0371,1.5,J,0.72,1.9,0.56,K,0.56,1.9,2.8,,0.76,1.9,0.73,K,0.73,1.9,0.85,K,0.85,1.9,0.75,K,0.75,1.9,,,,,5.3,,0.94,1.9,0.96,J,0.46,1.9,1.6,J,0.86,1.9,0.89,K,0.89,1.9,0.52,J,0.25,1.9,0.87,K*,0.87,1.9,,,,,9.4,K,9.4,9.4,,,,,4.9,,0.57,1.9,0.73,K,0.73,1.9,1.6,K,1.6,19,2,,0.59,1.9,0.28,K,0.28,1.9,1.4,K,1.4,19,,,,,,,,,5.2,K,5.2,19,,,,,2.7,K,2.7,19,,,,,,,,,0.75,K,0.75,1.9,0.57,K,0.57,1.9,,,,,4.9,K,4.9,19,,,,,,,,,,,,,{C2136714-D2A7-42AC-9D3D-409B8AFA3E5C},1220
-82.5375000004684,42.9900000003327,200-51399-41,51-BK-0100,BK-0100,,TestAmerica Burlington,200-51399-1,Water,2019/11/07 00:00:00+00,537 (modified),1,2019/11/21 00:00:00+00,1,ng/L,St. Clair,Black River,BK-0100,0409000102,04090001,Investigative,Wadhams Rd,,2019016,,-82.5375,42.99,1.4,J,0.76,2,0.59,K,0.59,2,1.5,J,0.81,2,0.77,K,0.77,2,0.9,K,0.9,2,0.8,K,0.8,2,,,,,2.8,,1,2,0.94,J,0.49,2,0.91,K,0.91,2,0.95,K,0.95,2,0.27,K,0.27,2,0.92,K*,0.92,2,,,,,10,K,10,10,,,,,1.5,J I,0.61,2,0.78,K,0.78,2,1.7,K,1.7,20,1.3,J,0.63,2,0.3,K,0.3,2,1.5,K,1.5,20,,,,,,,,,5.5,K,5.5,20,,,,,2.9,K,2.9,20,,,,,,,,,0.8,K,0.8,2,0.6,K,0.6,2,,,,,5.2,K,5.2,20,,,,,,,,,,,,,{E16352F1-A343-4ADA-817B-A8E3E55C9F6E},1221
-82.5401000004165,42.8228999997263,2105105-06,51-UTPN6-0010,FG20,,Vista Analytical,2105105,H2O,2021/05/06 00:00:00+00,EPA-537M,1,2021/05/27 00:00:00+00,1,ng/L,St. Clair,Unnamed Trib to Pine River,UTPN6-0010,0409000103,04090001,Investigative,Carrigan Ln ,,2021218,,-82.5401,42.8229,11.4,,1.02,4.08,1.02,K,1.02,4.08,5.21,,1.02,4.08,1.02,K,1.02,4.08,1.02,K,1.02,4.08,1.02,K,1.02,4.08,,,,,8.05,,1.02,4.08,2.36,J,1.02,4.08,1.82,J,1.02,4.08,1.02,K,1.02,4.08,1.02,K,1.02,4.08,1.02,K,1.02,4.08,1.02,K,1.02,4.08,1.02,K,1.02,4.08,,,,,11.9,,1.02,4.08,1.02,K,1.02,4.08,1.02,K,1.02,4.08,10.6,,1.02,4.08,1.02,K,1.02,4.08,1.02,K,1.02,4.08,1.02,K,1.02,4.08,,,,,1.02,K,1.02,4.08,,,,,1.02,K,1.02,4.08,,,,,,,,,1.02,K,1.02,4.08,1.02,K,1.02,4.08,1.02,K,1.02,4.08,1.02,K,1.02,4.08,1.02,K,1.02,4.08,,,,,1.02,K,1.02,4.08,{1965E407-1B7D-4F8F-AF7E-E01CC3266BD3},1222
-82.5427799998623,43.0451200000692,2105103-12,06-UPD1-0010,FG14,,Vista Analytical,2105103,H2O,2021/05/06 00:00:00+00,EPA-537M,1,2021/05/25 00:00:00+00,1,ng/L,Birch-Willow,Fort Gratiot Area East Pond,UPD1-0010,0408010402,04080104,Investigative,Beard Rd,Private Pond East of driveway,2021218,,-82.54278,43.04512,8.37,,1.08,4.32,1.08,K,1.08,4.32,205,,1.08,4.32,1.17,,1.08,4.32,1.08,K,1.08,4.32,1.37,,1.08,4.32,,,,,6.62,,1.08,4.32,4.62,,1.08,4.32,12.4,,1.08,4.32,9.75,,1.08,4.32,4.95,,1.08,4.32,1.08,K,1.08,4.32,1.08,K,1.08,4.32,1.08,K,1.08,4.32,,,,,1260,,1.08,4.32,1.08,K,1.08,4.32,1.08,K,1.08,4.32,3.76,,1.08,4.32,1.08,K,1.08,4.32,1.08,K,1.08,4.32,1.08,K,1.08,4.32,,,,,1.08,K,1.08,4.32,,,,,1.08,K,1.08,4.32,,,,,,,,,1.08,K,1.08,4.32,1.08,K,1.08,4.32,1.08,K,1.08,4.32,1.08,K,1.08,4.32,1.08,K,1.08,4.32,,,,,1.08,K,1.08,4.32,{87C63CF4-F975-4022-9BD7-5ABF6E188284},1223
-82.5565999995399,43.0726999996578,2105103-06,06-UUTMC3-001,FG7,,Vista Analytical,2105103,H2O,2021/05/06 00:00:00+00,EPA-537M,1,2021/05/25 00:00:00+00,1,ng/L,Birch-Willow,Unnamed Trib to Unnamed Trib of,UUTMC3-001,0408010402,04080104,Investigative,McIntyre Rd ,,2021218,,-82.5566,43.0727,1.05,K,1.05,4.18,1.05,K,1.05,4.18,1.05,K,1.05,4.18,1.05,K,1.05,4.18,1.05,K,1.05,4.18,1.05,K,1.05,4.18,,,,,1.27,,1.05,4.18,1.05,J,1.05,4.18,1.05,K,1.05,4.18,1.05,K,1.05,4.18,1.05,K,1.05,4.18,1.05,K,1.05,4.18,1.05,K,1.05,4.18,1.05,K,1.05,4.18,,,,,1.05,K,1.05,4.18,1.05,K,1.05,4.18,1.05,K,1.05,4.18,1.05,K,1.05,4.18,1.05,K,1.05,4.18,1.05,K,1.05,4.18,1.05,K,1.05,4.18,,,,,1.05,K,1.05,4.18,,,,,1.05,K,1.05,4.18,,,,,,,,,1.05,K,1.05,4.18,1.05,K,1.05,4.18,1.05,K,1.05,4.18,1.05,K,1.05,4.18,1.05,K,1.05,4.18,,,,,1.05,K,1.05,4.18,{9DB58883-BEFC-46D8-96ED-144F3C252052},1224
-82.5463000003492,42.9189999999226,2105105-12,51-LND-0010,FG27,,Vista Analytical,2105105,H2O,2021/05/06 00:00:00+00,EPA-537M,1,2021/05/27 00:00:00+00,1,ng/L,St. Clair,London Drain,LND-0010,0409000103,04090001,Investigative,Smiths Creek Rd ,,2021218,,-82.5463,42.919,17.2,,1.05,4.19,1.05,K,1.05,4.19,18.2,,1.05,4.19,1.26,J,1.05,4.19,1.05,K,1.05,4.19,1.29,J,1.05,4.19,,,,,12.5,,1.05,4.19,3.67,J,1.05,4.19,8.86,,1.05,4.19,1.05,K,1.05,4.19,1.47,J,1.05,4.19,1.05,K,1.05,4.19,1.05,K,1.05,4.19,1.05,K,1.05,4.19,,,,,8.49,,1.05,4.19,1.05,K,1.05,4.19,1.05,K,1.05,4.19,18.3,,1.05,4.19,1.05,K,1.05,4.19,1.05,K,1.05,4.19,1.05,K,1.05,4.19,,,,,1.05,K,1.05,4.19,,,,,1.05,K,1.05,4.19,,,,,,,,,1.05,K,1.05,4.19,1.05,K,1.05,4.19,1.05,K,1.05,4.19,1.05,K,1.05,4.19,1.05,K,1.05,4.19,,,,,1.05,K,1.05,4.19,{64729927-BED6-4E65-A194-8FBD0CF71156},1225
-82.4859700000391,43.0388399996289,200-50566-18,51-WD-0010,WD-0020,,TestAmerica Burlington,200-50566-1,Water,2019/09/13 00:00:00+00,537 (modified),1,2019/09/23 00:00:00+00,1,ng/L,St. Clair,Warner Drain,WD-0010,0409000102,04090001,Investigative,Keewahdin Rd-Ft. Gratiot Twp Office,RRD SW-10,2019013,,-82.48597,43.03884,59,,0.68,1.8,0.53,K,0.53,1.8,18,,0.73,1.8,1.2,J,0.69,1.8,0.81,K,0.81,1.8,1.3,J,0.72,1.8,,,,,20,,0.9,1.8,12,,0.44,1.8,18,,0.82,1.8,0.86,K,0.86,1.8,1.5,J,0.24,1.8,0.83,K*,0.83,1.8,,,,,9,K,9,9,,,,,3.1,I,0.55,1.8,0.7,K,0.7,1.8,1.5,K,1.5,18,59,,0.57,1.8,0.27,K,0.27,1.8,1.4,K,1.4,18,,,,,,,,,5,K,5,18,,,,,2.6,K,2.6,18,,,,,,,,,0.72,K,0.72,1.8,0.54,K,0.54,1.8,,,,,4.7,K,4.7,18,,,,,,,,,,,,,{D9757020-B5A5-4B0C-A5A1-370176A6E5B0},1226
-82.585160000085,42.857199999714,2001820-15,51-SHD-0010,FG18,,Vista Analytical,2001820,H2O,2020/08/20 00:00:00+00,EPA-537M,1,2020/09/04 00:00:00+00,1,ng/L,St. Clair,Sheldon Drain,SHD-0010,0409000103,04090001,Investigative,Rattle Run Rd North of road,,2020212,,-82.58516,42.8572,18.8,,0.993,3.97,0.993,K,0.993,3.97,8.09,,0.993,3.97,0.993,K,0.993,3.97,0.993,K,0.993,3.97,0.993,K,0.993,3.97,,,,,11.8,,0.993,3.97,7.44,,0.993,3.97,7.2,,0.993,3.97,0.993,K,0.993,3.97,1.39,,0.993,3.97,0.993,K,0.993,3.97,,,,,0.993,K,0.993,3.97,,,,,2.52,,0.993,3.97,0.993,K,0.993,3.97,0.993,K,0.993,3.97,27.1,,0.993,3.97,0.993,K,0.993,3.97,0.993,K,0.993,3.97,0.993,K,0.993,3.97,,,,,3.71,,0.993,3.97,,,,,0.993,K,0.993,3.97,,,,,,,,,0.993,K,0.993,3.97,0.993,K,0.993,3.97,0.993,K,0.993,3.97,0.993,K,0.993,3.97,0.993,K,0.993,3.97,,,,,0.993,K,0.993,3.97,{CA23C5D1-00BD-4469-A788-EEB6EC5B1F08},1227
